CustomerID,SavingsID,AvgBalance
CID-440918,SID-539705,30663
CID-441359,SID-453900,99346
CID-642416,SID-612881,3049
CID-659928,SID-436672,10665
CID-734748,SID-496714,82970
CID-327820,SID-605593,33435
CID-110959,SID-766789,9417
CID-47653,SID-545288,97390
CID-567749,SID-506457,87344
CID-58296,SID-181063,13987
CID-199627,SID-728872,57670
CID-326942,SID-648833,77206
CID-532354,SID-585785,35922
CID-315972,SID-35943,81297
CID-300177,SID-246374,11584
CID-664076,SID-162170,70016
CID-639091,SID-644572,88246
CID-198762,SID-394830,55636
CID-776417,SID-255933,77027
CID-61253,SID-293532,9607
CID-208091,SID-73588,16790
CID-408873,SID-590144,39898
CID-698386,SID-446545,11549
CID-135127,SID-833312,85568
CID-829600,SID-552528,38254
CID-170646,SID-159079,66684
CID-381754,SID-864762,82508
CID-281937,SID-750996,41669
CID-822163,SID-391778,79086
CID-60912,SID-800983,55011
CID-18364,SID-821820,95574
CID-469564,SID-166475,34619
CID-628853,SID-289739,5554
CID-650471,SID-206579,35419
CID-437832,SID-714464,66058
CID-732938,SID-516075,74828
CID-114073,SID-437873,6952
CID-856765,SID-193655,85015
CID-238567,SID-546087,81824
CID-94318,SID-675089,64843
CID-130390,SID-519473,36273
CID-263498,SID-154722,9540
CID-192474,SID-291388,22373
CID-669653,SID-188392,73719
CID-565593,SID-52287,12826
CID-772554,SID-839399,73029
CID-467059,SID-424923,27589
CID-658004,SID-162805,50476
CID-37427,SID-857463,28757
CID-244161,SID-764792,74550
CID-184006,SID-295317,85848
CID-358267,SID-715705,21614
CID-300354,SID-227172,95509
CID-465094,SID-688357,97004
CID-174458,SID-449809,64222
CID-799718,SID-794535,16325
CID-441894,SID-272630,27952
CID-589069,SID-580123,83336
CID-670577,SID-887028,76060
CID-125974,SID-578176,31577
CID-885013,SID-387425,73328
CID-192482,SID-451368,73742
CID-219575,SID-695275,55872
CID-540476,SID-463718,72280
CID-778723,SID-732542,88087
CID-675993,SID-685969,69288
CID-684448,SID-855840,67476
CID-439536,SID-779604,51774
CID-379709,SID-812994,23993
CID-556353,SID-381619,93404
CID-571522,SID-45131,4986
CID-254966,SID-412896,5587
CID-865115,SID-829679,9968
CID-737652,SID-385429,27841
CID-688145,SID-468975,65385
CID-557207,SID-679192,90478
CID-547760,SID-660094,61676
CID-450131,SID-624962,84510
CID-541701,SID-387403,97049
CID-352912,SID-335385,77941
CID-365158,SID-818433,33813
CID-651466,SID-477231,14132
CID-172860,SID-507360,30071
CID-192063,SID-899587,302
CID-196394,SID-96655,43573
CID-690415,SID-389197,48517
CID-795773,SID-373580,49128
CID-236755,SID-160814,29461
CID-214023,SID-198166,50907
CID-866347,SID-357119,19463
CID-881160,SID-555686,30587
CID-567460,SID-450354,16586
CID-417339,SID-819833,72732
CID-367638,SID-599754,61262
CID-280538,SID-369089,22628
CID-117239,SID-893218,8938
CID-784689,SID-593627,38684
CID-385351,SID-260632,48407
CID-792825,SID-188083,859
CID-653130,SID-49390,29286
CID-783469,SID-742051,83255
CID-33231,SID-207960,55264
CID-681291,SID-197327,84408
CID-835111,SID-513856,96227
CID-635894,SID-639590,84740
CID-848374,SID-466837,13391
CID-165063,SID-740928,74626
CID-89080,SID-624915,58534
CID-441558,SID-44678,27572
CID-372972,SID-169660,20791
CID-782143,SID-737920,45365
CID-622329,SID-178400,89075
CID-143731,SID-528714,7962
CID-327029,SID-176202,19370
CID-357431,SID-673203,60980
CID-96160,SID-73124,5525
CID-500553,SID-311444,97153
CID-833313,SID-804945,99070
CID-346957,SID-390901,10373
CID-76778,SID-669187,38589
CID-855951,SID-710510,84355
CID-803807,SID-423367,83077
CID-386508,SID-812765,68848
CID-832141,SID-744789,93435
CID-207312,SID-275919,52128
CID-149346,SID-718064,69185
CID-319501,SID-826377,66527
CID-315505,SID-289570,84266
CID-850283,SID-842458,91484
CID-183905,SID-687867,72441
CID-611907,SID-845790,15973
CID-755017,SID-121319,30780
CID-389231,SID-587829,92909
CID-596367,SID-686696,8118
CID-417989,SID-105842,71358
CID-364580,SID-381156,83661
CID-485039,SID-471132,4121
CID-733942,SID-103721,22253
CID-7953,SID-374053,38576
CID-881268,SID-446846,89459
CID-592640,SID-280347,64492
CID-26722,SID-778688,2261
CID-337716,SID-130407,66106
CID-453759,SID-75229,88757
CID-276985,SID-851193,31215
CID-498219,SID-313389,14642
CID-417261,SID-657038,3316
CID-286412,SID-40901,69333
CID-415553,SID-30415,21833
CID-577696,SID-811018,62167
CID-652855,SID-175646,80739
CID-396272,SID-865527,7615
CID-169095,SID-889970,5123
CID-35141,SID-573923,79592
CID-655556,SID-887220,95860
CID-607914,SID-145501,90291
CID-846795,SID-284149,89429
CID-658372,SID-261373,58572
CID-112804,SID-711544,92519
CID-640004,SID-548526,61519
CID-761235,SID-821890,17998
CID-190075,SID-6463,81711
CID-552468,SID-688512,91452
CID-408095,SID-17170,90637
CID-550214,SID-632729,37856
CID-120539,SID-737562,47376
CID-126634,SID-446943,32293
CID-629983,SID-49501,46755
CID-116134,SID-14643,71107
CID-732940,SID-252241,65516
CID-839589,SID-673991,63896
CID-472030,SID-691735,83920
CID-167169,SID-425548,35799
CID-198723,SID-377555,19199
CID-306393,SID-832461,1110
CID-474596,SID-136081,87717
CID-117031,SID-842579,76564
CID-757664,SID-782172,95262
CID-564019,SID-45535,49963
CID-803737,SID-346260,78838
CID-334907,SID-401476,81025
CID-356352,SID-422477,54695
CID-167440,SID-710573,33588
CID-861645,SID-542180,71542
CID-704329,SID-288368,79901
CID-592375,SID-82422,96540
CID-564337,SID-847863,80656
CID-628879,SID-702425,76511
CID-66100,SID-529511,90286
CID-38490,SID-174143,5979
CID-457902,SID-56481,64150
CID-357976,SID-266223,50429
CID-794447,SID-544656,38027
CID-150352,SID-371621,1328
CID-49895,SID-533275,75497
CID-200871,SID-877764,42637
CID-138225,SID-503493,33229
CID-598195,SID-718146,84128
CID-773514,SID-690600,34996
CID-868695,SID-550846,20278
CID-772712,SID-861167,6094
CID-26306,SID-564125,69021
CID-641012,SID-538328,34311
CID-839709,SID-342882,26711
CID-529345,SID-112866,51499
CID-417176,SID-274271,30348
CID-300436,SID-521945,70443
CID-701337,SID-865643,66000
CID-488251,SID-259946,9716
CID-429806,SID-389054,18372
CID-574425,SID-648003,7257
CID-58664,SID-199274,93898
CID-865061,SID-220394,46296
CID-846496,SID-46692,95572
CID-875162,SID-856982,65197
CID-784530,SID-706986,20657
CID-380381,SID-672303,66788
CID-136818,SID-711604,99049
CID-356417,SID-477236,48265
CID-672898,SID-118506,69861
CID-406262,SID-445928,76679
CID-627756,SID-499379,57258
CID-563528,SID-567792,23359
CID-696701,SID-554222,6939
CID-864624,SID-693001,50062
CID-889565,SID-56075,90234
CID-513667,SID-852895,92589
CID-872663,SID-276234,41832
CID-135234,SID-500480,58122
CID-3470,SID-598136,95770
CID-253287,SID-127794,55949
CID-249506,SID-819288,78153
CID-279761,SID-654299,5070
CID-347751,SID-701005,23727
CID-724100,SID-198833,79653
CID-514014,SID-237082,51822
CID-598788,SID-189561,59834
CID-594010,SID-559630,11939
CID-672175,SID-749769,96056
CID-231120,SID-448934,1990
CID-781690,SID-692685,6815
CID-291530,SID-767717,43385
CID-59711,SID-145206,69790
CID-608741,SID-683525,88648
CID-81484,SID-616623,76456
CID-453337,SID-731609,86692
CID-357814,SID-19294,99
CID-353708,SID-780434,10013
CID-764623,SID-229162,64390
CID-474476,SID-82525,36636
CID-557029,SID-132224,10389
CID-684283,SID-578313,21510
CID-478831,SID-381767,81856
CID-633753,SID-643862,85071
CID-792482,SID-752822,96729
CID-857147,SID-116548,87331
CID-750179,SID-632878,93619
CID-125360,SID-78447,76085
CID-710969,SID-659076,90349
CID-597540,SID-785201,52996
CID-36575,SID-3457,89356
CID-46213,SID-67995,27672
CID-57282,SID-193911,96598
CID-144097,SID-860001,62316
CID-151171,SID-174150,72618
CID-406479,SID-349134,56709
CID-518796,SID-482743,40191
CID-17714,SID-193818,3721
CID-759361,SID-213493,38722
CID-688917,SID-575751,61723
CID-308453,SID-562893,25250
CID-682321,SID-727494,90718
CID-718348,SID-482134,737
CID-423609,SID-124873,60444
CID-813763,SID-490176,16660
CID-888073,SID-60778,40170
CID-861282,SID-817473,78096
CID-665118,SID-247237,35854
CID-696778,SID-209959,94075
CID-749208,SID-766452,33440
CID-812186,SID-642983,21784
CID-709922,SID-275277,64762
CID-718652,SID-854203,31339
CID-78262,SID-206428,84853
CID-271785,SID-1656,90477
CID-296671,SID-838461,99582
CID-58796,SID-816209,2325
CID-355833,SID-754425,92198
CID-95488,SID-155752,99839
CID-121517,SID-442908,20794
CID-156037,SID-725362,45459
CID-135070,SID-898272,71572
CID-405807,SID-284527,98246
CID-697144,SID-686674,5483
CID-833354,SID-418204,67569
CID-490474,SID-669949,25318
CID-445028,SID-187561,31717
CID-130614,SID-820464,16918
CID-395493,SID-829520,38904
CID-12535,SID-822403,3935
CID-125365,SID-471999,15195
CID-322265,SID-355106,1826
CID-352803,SID-652910,30860
CID-235813,SID-581778,14689
CID-748560,SID-412153,24082
CID-554002,SID-4642,20586
CID-832449,SID-709908,40381
CID-461162,SID-283822,75651
CID-875136,SID-529460,75308
CID-420770,SID-442808,84731
CID-255090,SID-446610,20675
CID-778601,SID-414235,82079
CID-498826,SID-360303,22146
CID-658973,SID-4237,98492
CID-459610,SID-161428,76789
CID-861265,SID-728502,48707
CID-9579,SID-299729,55985
CID-205738,SID-651536,73298
CID-41741,SID-508432,95556
CID-389108,SID-536068,17953
CID-417220,SID-50467,16452
CID-353896,SID-92548,28834
CID-154497,SID-170959,19549
CID-254015,SID-453979,61616
CID-542993,SID-535993,80044
CID-839124,SID-452318,98223
CID-651459,SID-880798,52441
CID-766883,SID-290010,46802
CID-468804,SID-472632,12734
CID-562107,SID-576879,43484
CID-471566,SID-575688,449
CID-180097,SID-172944,61523
CID-873028,SID-854571,72716
CID-187461,SID-389184,91467
CID-366914,SID-509009,88603
CID-414328,SID-564958,80373
CID-623190,SID-252484,17222
CID-709286,SID-78859,88628
CID-269938,SID-819753,72353
CID-846323,SID-254066,1779
CID-495,SID-307505,17188
CID-117322,SID-784361,42118
CID-689179,SID-249691,26738
CID-250139,SID-351532,99844
CID-568586,SID-504731,38387
CID-420706,SID-353722,86377
CID-183149,SID-117896,73305
CID-255462,SID-434668,25685
CID-135873,SID-571764,40390
CID-31267,SID-695732,8481
CID-831936,SID-866941,7066
CID-685837,SID-110896,76104
CID-204839,SID-870447,24267
CID-607092,SID-319788,29761
CID-817251,SID-565373,63639
CID-733750,SID-537188,75673
CID-562376,SID-91351,64611
CID-10424,SID-665959,7323
CID-50752,SID-41620,32440
CID-685059,SID-846899,13625
CID-310778,SID-74340,23978
CID-622405,SID-454202,44277
CID-442363,SID-408378,31311
CID-578172,SID-719517,93110
CID-755311,SID-424455,62911
CID-553831,SID-832805,77657
CID-305710,SID-336699,25880
CID-883015,SID-286546,53052
CID-82186,SID-372762,99846
CID-590367,SID-587744,76015
CID-490852,SID-368902,30977
CID-17532,SID-127346,48114
CID-119952,SID-466139,59215
CID-648123,SID-575018,91150
CID-517712,SID-105394,55614
CID-386438,SID-857685,10216
CID-30543,SID-46917,88406
CID-320149,SID-113844,82858
CID-141610,SID-124671,6298
CID-592045,SID-892541,81196
CID-102944,SID-24004,64922
CID-317937,SID-226324,1873
CID-100762,SID-42897,93586
CID-250697,SID-220433,37234
CID-801608,SID-126234,52231
CID-359576,SID-470403,41360
CID-847513,SID-797790,75222
CID-243317,SID-586197,59508
CID-559877,SID-847827,48783
CID-62691,SID-395379,92177
CID-852263,SID-252016,2639
CID-741375,SID-270811,45426
CID-559992,SID-223304,46797
CID-443978,SID-745129,9167
CID-97909,SID-807221,21732
CID-522647,SID-399637,33387
CID-454639,SID-882409,64839
CID-667798,SID-580347,57437
CID-768829,SID-459800,26177
CID-399670,SID-860766,13090
CID-610501,SID-66581,19099
CID-394428,SID-165566,16534
CID-746624,SID-749726,24020
CID-822748,SID-770382,30771
CID-372333,SID-62469,94030
CID-883808,SID-29283,93403
CID-178698,SID-334455,3170
CID-860981,SID-177719,12269
CID-761830,SID-19998,81310
CID-57313,SID-851979,47587
CID-866014,SID-318136,91948
CID-789360,SID-225034,30651
CID-201869,SID-54866,42514
CID-190156,SID-158357,33761
CID-570031,SID-39903,2740
CID-318957,SID-631324,56351
CID-495100,SID-222792,38283
CID-142529,SID-387108,17153
CID-813647,SID-550461,63690
CID-552825,SID-760527,35292
CID-557205,SID-828523,15600
CID-470829,SID-162951,23624
CID-301927,SID-320847,40012
CID-245999,SID-60176,78601
CID-358472,SID-699949,74334
CID-54783,SID-93752,16134
CID-654649,SID-157128,28205
CID-540920,SID-800448,80363
CID-417005,SID-126330,39193
CID-304532,SID-418149,90211
CID-279699,SID-465708,61457
CID-503811,SID-685401,57232
CID-258893,SID-393944,73312
CID-719264,SID-737427,47142
CID-151461,SID-282422,33062
CID-13982,SID-431923,43107
CID-601205,SID-225736,51637
CID-827590,SID-129508,78370
CID-766855,SID-449193,76488
CID-407498,SID-435737,12583
CID-258194,SID-294350,22211
CID-69462,SID-177131,77368
CID-628803,SID-148425,20615
CID-677595,SID-514319,97207
CID-245767,SID-210792,84198
CID-616850,SID-640836,99770
CID-460641,SID-844499,38366
CID-582651,SID-885172,99508
CID-85537,SID-200270,41659
CID-469054,SID-750854,74564
CID-634429,SID-13748,87352
CID-709973,SID-107583,30070
CID-887476,SID-472964,98997
CID-338683,SID-79952,14164
CID-347814,SID-618058,92651
CID-226488,SID-3991,20081
CID-807449,SID-872108,92785
CID-859487,SID-135100,70343
CID-119421,SID-266239,89319
CID-223985,SID-670450,60977
CID-201235,SID-440013,78161
CID-109458,SID-361203,66247
CID-198292,SID-8844,82727
CID-831833,SID-606186,89881
CID-236325,SID-163331,65965
CID-315614,SID-812298,57209
CID-479208,SID-875366,68012
CID-67764,SID-549614,44562
CID-71932,SID-341134,98782
CID-789739,SID-837042,89479
CID-93849,SID-753690,94452
CID-507747,SID-837129,82624
CID-550554,SID-243353,97294
CID-572451,SID-350276,29356
CID-784464,SID-619302,31035
CID-22791,SID-278865,56979
CID-828782,SID-417560,42188
CID-577921,SID-588253,81999
CID-425151,SID-347833,11576
CID-101786,SID-719931,15054
CID-232928,SID-870770,39084
CID-345541,SID-262175,19226
CID-776780,SID-87949,36556
CID-129773,SID-330742,90424
CID-176652,SID-61100,73378
CID-652384,SID-169815,70172
CID-564927,SID-534195,49677
CID-258011,SID-11879,24155
CID-866367,SID-706994,15918
CID-405584,SID-862714,42670
CID-478374,SID-492408,8776
CID-638715,SID-689254,39051
CID-47519,SID-149185,94142
CID-273503,SID-625565,71679
CID-838374,SID-480353,59581
CID-83359,SID-462620,54687
CID-629996,SID-246427,41926
CID-788364,SID-435203,98191
CID-239997,SID-669318,9196
CID-505741,SID-631213,4623
CID-578869,SID-204699,25422
CID-780872,SID-870822,41525
CID-898062,SID-767178,84261
CID-871486,SID-394188,56445
CID-320909,SID-113506,16615
CID-299387,SID-427953,91030
CID-590692,SID-504596,44582
CID-472042,SID-402942,18055
CID-218267,SID-24551,44977
CID-544109,SID-326653,30723
CID-310837,SID-11640,60844
CID-892293,SID-616439,91864
CID-595415,SID-679420,26133
CID-883426,SID-345807,30677
CID-445012,SID-754428,76803
CID-38530,SID-230845,81630
CID-693755,SID-100499,67258
CID-240383,SID-457106,84287
CID-107297,SID-723379,52126
CID-255509,SID-27433,77575
CID-626081,SID-825156,33215
CID-407731,SID-665082,40059
CID-534083,SID-212362,94283
CID-454569,SID-696445,61343
CID-174947,SID-174627,16595
CID-878728,SID-253928,25337
CID-496270,SID-92640,50147
CID-181813,SID-653484,32705
CID-566917,SID-108217,53357
CID-66183,SID-44708,36504
CID-657254,SID-149549,80851
CID-37727,SID-363636,53976
CID-614182,SID-330790,7798
CID-462009,SID-277552,35988
CID-532010,SID-272816,7973
CID-325533,SID-423641,549
CID-878152,SID-241271,1681
CID-805271,SID-890337,60314
CID-886616,SID-359083,17837
CID-348915,SID-820705,89398
CID-84670,SID-374381,45039
CID-393897,SID-758129,16629
CID-95483,SID-466385,60146
CID-630790,SID-21544,49496
CID-433463,SID-671197,21671
CID-90952,SID-801392,75785
CID-475163,SID-13183,65777
CID-103398,SID-510555,49084
CID-552595,SID-193396,88142
CID-29561,SID-653897,12087
CID-173418,SID-204526,43892
CID-347141,SID-796555,57887
CID-171149,SID-192422,89114
CID-357222,SID-661441,29281
CID-606973,SID-378823,4392
CID-822155,SID-301352,15389
CID-393004,SID-347446,65300
CID-858569,SID-795958,16759
CID-877285,SID-166956,82808
CID-677318,SID-11062,89576
CID-33313,SID-676441,70102
CID-612180,SID-606704,85736
CID-665972,SID-871084,59211
CID-47238,SID-719840,83064
CID-446504,SID-781102,95730
CID-177742,SID-450909,11638
CID-184931,SID-810386,39085
CID-5476,SID-78744,261
CID-357449,SID-340368,74116
CID-413410,SID-88986,72192
CID-127490,SID-56101,81771
CID-840594,SID-20849,56912
CID-41597,SID-321569,6840
CID-674035,SID-819595,4977
CID-548028,SID-537613,14047
CID-23207,SID-573260,31109
CID-180652,SID-247366,55461
CID-74364,SID-387097,96354
CID-298806,SID-196221,32978
CID-70893,SID-542331,48031
CID-813828,SID-589803,9749
CID-560516,SID-50828,60600
CID-196455,SID-762077,26428
CID-44488,SID-846779,88221
CID-31890,SID-54149,64232
CID-12818,SID-517439,20259
CID-47995,SID-2850,25518
CID-26669,SID-57998,69592
CID-262551,SID-189708,95629
CID-731157,SID-310067,48564
CID-816004,SID-525263,64584
CID-518828,SID-348258,21075
CID-890217,SID-850306,30414
CID-668999,SID-562646,6820
CID-270354,SID-370058,29106
CID-685095,SID-612346,66237
CID-499962,SID-565040,21720
CID-741455,SID-377432,35951
CID-184436,SID-590093,4811
CID-370424,SID-306402,33605
CID-508773,SID-770316,63019
CID-872553,SID-543199,60393
CID-235880,SID-4214,16388
CID-613934,SID-27055,80233
CID-155776,SID-299582,70069
CID-21418,SID-350067,43168
CID-85912,SID-255928,50838
CID-154601,SID-24732,57233
CID-519916,SID-653467,55701
CID-247065,SID-267780,58743
CID-13792,SID-828743,30884
CID-282264,SID-290545,64278
CID-858521,SID-446824,38903
CID-708656,SID-377009,44933
CID-562677,SID-517034,2752
CID-51195,SID-733558,75220
CID-307342,SID-540007,79821
CID-538976,SID-681509,58097
CID-806256,SID-280256,27254
CID-878778,SID-467757,11810
CID-291597,SID-333928,13877
CID-511144,SID-563108,57549
CID-305359,SID-189501,97000
CID-884783,SID-144290,2189
CID-676657,SID-387271,8359
CID-23744,SID-630151,18920
CID-643149,SID-723672,39736
CID-779451,SID-696635,21506
CID-58528,SID-329888,93471
CID-650152,SID-384635,49298
CID-621498,SID-197788,11993
CID-575605,SID-163065,98205
CID-688961,SID-271432,9136
CID-370920,SID-362787,70369
CID-237653,SID-666168,75639
CID-699001,SID-809943,39111
CID-301522,SID-384880,90221
CID-599156,SID-209971,60452
CID-790108,SID-778820,67750
CID-888330,SID-608576,5802
CID-781273,SID-534542,42544
CID-68982,SID-183960,70432
